,end,val,accn,fy,fp,form,filed,frame,ticker
918,2015-09-27,50796000000,0001234452-17-000190,2017.0,FY,10-K,2017-11-01,CY2015Q3I,QCOM
919,2016-09-25,52359000000,0001234452-16-000552,2016.0,FY,10-K,2016-11-02,,QCOM
920,2016-09-25,52359000000,0001234452-17-000190,2017.0,FY,10-K,2017-11-01,,QCOM
921,2016-09-25,52359000000,0001728949-18-000095,2018.0,FY,10-K,2018-11-07,CY2016Q3I,QCOM
922,2017-09-24,65486000000,0001234452-17-000190,2017.0,FY,10-K,2017-11-01,,QCOM
923,2017-09-24,65486000000,0001728949-18-000095,2018.0,FY,10-K,2018-11-07,,QCOM
924,2017-09-24,65498000000,0001728949-19-000072,2019.0,FY,10-K,2019-11-06,CY2017Q3I,QCOM
925,2018-09-30,32686000000,0001728949-18-000095,2018.0,FY,10-K,2018-11-07,,QCOM
926,2018-09-30,32718000000,0001728949-19-000072,2019.0,FY,10-K,2019-11-06,,QCOM
927,2018-09-30,32718000000,0001728949-20-000067,2020.0,FY,10-K,2020-11-04,CY2018Q3I,QCOM
928,2019-09-29,32957000000,0001728949-19-000072,2019.0,FY,10-K,2019-11-06,,QCOM
929,2019-09-29,32957000000,0001728949-20-000067,2020.0,FY,10-K,2020-11-04,CY2019Q3I,QCOM
930,2020-09-27,35594000000,0001728949-20-000067,2020.0,FY,10-K,2020-11-04,,QCOM
931,2020-09-27,35594000000,0001728949-21-000076,2021.0,FY,10-K,2021-11-03,CY2020Q3I,QCOM
932,2021-09-26,41240000000,0001728949-21-000076,2021.0,FY,10-K,2021-11-03,,QCOM
933,2021-09-26,41240000000,0000804328-22-000021,2022.0,FY,10-K,2022-11-02,CY2021Q3I,QCOM
934,2022-09-25,49014000000,0000804328-22-000021,2022.0,FY,10-K,2022-11-02,,QCOM
935,2022-09-25,49014000000,0000804328-23-000055,2023.0,FY,10-K,2023-11-01,CY2022Q3I,QCOM
936,2023-09-24,51040000000,0000804328-23-000055,2023.0,FY,10-K,2023-11-01,,QCOM
937,2008-12-27,35994000000,0001193125-10-036385,2009.0,FY,10-K,2010-02-22,,PEP
938,2008-12-27,35994000000,0001193125-11-040427,2010.0,FY,10-K,2011-02-18,,PEP
939,2009-12-26,39848000000,0001193125-10-036385,2009.0,FY,10-K,2010-02-22,,PEP
940,2009-12-26,39848000000,0001193125-11-040427,2010.0,FY,10-K,2011-02-18,,PEP
941,2009-12-26,39848000000,0001193125-12-081822,2011.0,FY,10-K,2012-02-27,CY2009Q4I,PEP
942,2010-12-25,68153000000,0001193125-11-040427,2010.0,FY,10-K,2011-02-18,,PEP
943,2010-12-25,68153000000,0001193125-12-081822,2011.0,FY,10-K,2012-02-27,,PEP
944,2010-12-25,68153000000,0001445305-13-000278,2012.0,FY,10-K,2013-02-21,CY2010Q4I,PEP
945,2011-12-31,72882000000,0001193125-12-081822,2011.0,FY,10-K,2012-02-27,,PEP
946,2011-12-31,72882000000,0001445305-13-000278,2012.0,FY,10-K,2013-02-21,,PEP
947,2011-12-31,72882000000,0000077476-14-000007,2013.0,FY,10-K,2014-02-14,CY2011Q4I,PEP
948,2012-12-29,74638000000,0001445305-13-000278,2012.0,FY,10-K,2013-02-21,,PEP
949,2012-12-29,74638000000,0000077476-14-000007,2013.0,FY,10-K,2014-02-14,CY2012Q4I,PEP
950,2013-12-28,77478000000,0000077476-14-000007,2013.0,FY,10-K,2014-02-14,,PEP
951,2013-12-28,77478000000,0000077476-15-000012,2014.0,FY,10-K,2015-02-12,,PEP
952,2014-12-27,70509000000,0000077476-15-000012,2014.0,FY,10-K,2015-02-12,,PEP
953,2014-12-27,70509000000,0000077476-16-000066,2015.0,FY,10-K,2016-02-11,CY2014Q4I,PEP
954,2015-12-26,69667000000,0000077476-16-000066,2015.0,FY,10-K,2016-02-11,,PEP
955,2015-12-26,69667000000,0000077476-17-000010,2016.0,FY,10-K,2017-02-15,CY2015Q4I,PEP
956,2016-12-31,74129000000,0000077476-17-000010,2016.0,FY,10-K,2017-02-15,,PEP
957,2016-12-31,73490000000,0000077476-18-000012,2017.0,FY,10-K,2018-02-13,CY2016Q4I,PEP
958,2017-12-30,79804000000,0000077476-18-000012,2017.0,FY,10-K,2018-02-13,,PEP
959,2017-12-30,79804000000,0000077476-19-000017,2018.0,FY,10-K,2019-02-15,CY2017Q4I,PEP
960,2018-12-29,77648000000,0000077476-19-000017,2018.0,FY,10-K,2019-02-15,,PEP
961,2018-12-29,77648000000,0000077476-20-000015,2019.0,FY,10-K,2020-02-13,CY2018Q4I,PEP
962,2019-12-28,78547000000,0000077476-20-000015,2019.0,FY,10-K,2020-02-13,,PEP
963,2019-12-28,78547000000,0000077476-21-000007,2020.0,FY,10-K,2021-02-11,CY2019Q4I,PEP
964,2020-12-26,92918000000,0000077476-21-000007,2020.0,FY,10-K,2021-02-11,,PEP
965,2020-12-26,92918000000,0000077476-22-000010,2021.0,FY,10-K,2022-02-10,CY2020Q4I,PEP
966,2021-12-25,92377000000,0000077476-22-000010,2021.0,FY,10-K,2022-02-10,,PEP
967,2021-12-25,92377000000,0000077476-23-000007,2022.0,FY,10-K,2023-02-09,CY2021Q4I,PEP
968,2022-12-31,92187000000,0000077476-23-000007,2022.0,FY,10-K,2023-02-09,,PEP
969,2022-12-31,92187000000,0000077476-24-000008,2023.0,FY,10-K,2024-02-09,CY2022Q4I,PEP
970,2023-12-30,100495000000,0000077476-24-000008,2023.0,FY,10-K,2024-02-09,,PEP
971,2009-01-31,1479822000,0001193125-10-053838,2009.0,FY,10-K,2010-03-11,CY2008Q4I,CRM
972,2010-01-31,2460201000,0001193125-10-053838,2009.0,FY,10-K,2010-03-11,,CRM
973,2010-01-31,2460201000,0001193125-11-075314,2010.0,FY,10-K,2011-03-23,CY2009Q4I,CRM
974,2011-01-31,3091165000,0001193125-11-075314,2010.0,FY,10-K,2011-03-23,,CRM
975,2011-01-31,3091165000,0001193125-12-107281,2011.0,FY,10-K,2012-03-09,CY2010Q4I,CRM
976,2012-01-31,4164154000,0001193125-12-107281,2011.0,FY,10-K,2012-03-09,,CRM
977,2012-01-31,4164154000,0001193125-13-098852,2012.0,FY,10-K,2013-03-08,CY2011Q4I,CRM
978,2013-01-31,5528956000,0001193125-13-098852,2012.0,FY,10-K,2013-03-08,,CRM
979,2013-01-31,5528956000,0001193125-14-084762,2013.0,FY,10-K,2014-03-05,CY2012Q4I,CRM
980,2014-01-31,9152930000,0001193125-14-084762,2013.0,FY,10-K,2014-03-05,,CRM
981,2014-01-31,9152930000,0001108524-15-000008,2014.0,FY,10-K,2015-03-06,CY2013Q4I,CRM
982,2015-01-31,10692982000,0001108524-15-000008,2014.0,FY,10-K,2015-03-06,,CRM
983,2015-01-31,10665127000,0001108524-16-000053,2015.0,FY,10-K,2016-03-07,,CRM
984,2016-01-31,12770772000,0001108524-16-000053,2015.0,FY,10-K,2016-03-07,,CRM
985,2016-01-31,12762920000,0001108524-17-000006,2016.0,FY,10-K,2017-03-06,CY2015Q4I,CRM
986,2017-01-31,17584923000,0001108524-17-000006,2016.0,FY,10-K,2017-03-06,,CRM
987,2017-01-31,17584923000,0001108524-18-000011,2017.0,FY,10-K,2018-03-09,CY2016Q4I,CRM
988,2018-01-31,21009802000,0001108524-18-000011,2017.0,FY,10-K,2018-03-09,,CRM
989,2018-01-31,21984000000,0001108524-19-000009,2018.0,FY,10-K,2019-03-08,CY2017Q4I,CRM
990,2019-01-31,30737000000,0001108524-19-000009,2018.0,FY,10-K,2019-03-08,,CRM
991,2019-01-31,30737000000,0001108524-20-000014,2019.0,FY,10-K,2020-03-05,CY2018Q4I,CRM
992,2020-01-31,55126000000,0001108524-20-000014,2019.0,FY,10-K,2020-03-05,,CRM
993,2020-01-31,55126000000,0001108524-21-000014,2020.0,FY,10-K,2021-03-17,,CRM
994,2020-01-31,55126000000,0001108524-22-000008,2021.0,FY,10-K,2021-03-17,CY2019Q4I,CRM
995,2021-01-31,66301000000,0001108524-21-000014,2020.0,FY,10-K,2021-03-17,,CRM
996,2021-01-31,66301000000,0001108524-22-000008,2021.0,FY,10-K,2021-03-17,,CRM
997,2021-01-31,66301000000,0001108524-22-000013,2022.0,FY,10-K,2022-03-11,CY2020Q4I,CRM
998,2022-01-31,95209000000,0001108524-22-000013,2022.0,FY,10-K,2022-03-11,,CRM
999,2022-01-31,95209000000,0001108524-23-000011,2023.0,FY,10-K,2023-03-08,CY2021Q4I,CRM
1000,2023-01-31,98849000000,0001108524-23-000011,2023.0,FY,10-K,2023-03-08,,CRM
1001,2023-01-31,98849000000,0001108524-24-000005,2024.0,FY,10-K,2024-03-06,CY2022Q4I,CRM
1002,2024-01-31,99823000000,0001108524-24-000005,2024.0,FY,10-K,2024-03-06,,CRM
1003,2008-12-31,21090000000,0000097745-10-000008,2009.0,FY,10-K,2010-02-26,,TMO
1004,2008-12-31,21090000000,0000097745-11-000013,2010.0,FY,10-K,2011-02-24,,TMO
1005,2009-12-31,21625000000,0000097745-10-000008,2009.0,FY,10-K,2010-02-26,,TMO
1006,2009-12-31,21625000000,0000097745-11-000013,2010.0,FY,10-K,2011-02-24,,TMO
1007,2009-12-31,21625000000,0000097745-12-000010,2011.0,FY,10-K,2012-02-29,,TMO
1008,2010-12-31,21349400000,0000097745-11-000013,2010.0,FY,10-K,2011-02-24,,TMO
1009,2010-12-31,21349400000,0000097745-12-000010,2011.0,FY,10-K,2012-02-29,,TMO
1010,2010-12-31,21349400000,0000097745-13-000007,2012.0,FY,10-K,2013-02-27,,TMO
1011,2011-12-31,26833700000,0000097745-12-000010,2011.0,FY,10-K,2012-02-29,,TMO
1012,2011-12-31,26833700000,0000097745-13-000007,2012.0,FY,10-K,2013-02-27,,TMO
1013,2011-12-31,26833700000,0000097745-14-000014,2013.0,FY,10-K,2014-02-27,,TMO
1014,2012-12-31,27444600000,0000097745-13-000007,2012.0,FY,10-K,2013-02-27,,TMO
1015,2012-12-31,27444600000,0000097745-14-000014,2013.0,FY,10-K,2014-02-27,,TMO
1016,2012-12-31,27444600000,0000097745-15-000007,2014.0,FY,10-K,2015-02-26,CY2012Q4I,TMO
1017,2013-12-31,31863400000,0000097745-14-000014,2013.0,FY,10-K,2014-02-27,,TMO
1018,2013-12-31,31863400000,0000097745-15-000007,2014.0,FY,10-K,2015-02-26,,TMO
1019,2013-12-31,31863400000,0000097745-16-000043,2015.0,FY,10-K,2016-02-25,CY2013Q4I,TMO
1020,2014-12-31,42852100000,0000097745-15-000007,2014.0,FY,10-K,2015-02-26,,TMO
1021,2014-12-31,42852100000,0000097745-16-000043,2015.0,FY,10-K,2016-02-25,,TMO
1022,2014-12-31,42852100000,0000097745-17-000007,2016.0,FY,10-K,2017-02-28,,TMO
1023,2015-12-31,40889000000,0000097745-16-000043,2015.0,FY,10-K,2016-02-25,,TMO
1024,2015-12-31,40834300000,0000097745-17-000007,2016.0,FY,10-K,2017-02-28,,TMO
1025,2015-12-31,40834000000,0000097745-18-000006,2017.0,FY,10-K,2018-02-28,CY2015Q4I,TMO
1026,2016-12-31,45907500000,0000097745-17-000007,2016.0,FY,10-K,2017-02-28,,TMO
1027,2016-12-31,45908000000,0000097745-18-000006,2017.0,FY,10-K,2018-02-28,,TMO
1028,2016-12-31,45908000000,0000097745-19-000007,2018.0,FY,10-K,2019-02-27,CY2016Q4I,TMO
1029,2017-12-31,56669000000,0000097745-18-000006,2017.0,FY,10-K,2018-02-28,,TMO
1030,2017-12-31,56669000000,0000097745-19-000007,2018.0,FY,10-K,2019-02-27,,TMO
1031,2017-12-31,56669000000,0000097745-20-000009,2019.0,FY,10-K,2020-02-26,CY2017Q4I,TMO
1032,2018-12-31,56232000000,0000097745-19-000007,2018.0,FY,10-K,2019-02-27,,TMO
1033,2018-12-31,56232000000,0000097745-20-000009,2019.0,FY,10-K,2020-02-26,,TMO
1034,2018-12-31,56232000000,0000097745-21-000011,2020.0,FY,10-K,2021-02-25,CY2018Q4I,TMO
1035,2019-12-31,58381000000,0000097745-20-000009,2019.0,FY,10-K,2020-02-26,,TMO
1036,2019-12-31,58381000000,0000097745-21-000011,2020.0,FY,10-K,2021-02-25,,TMO
1037,2019-12-31,58381000000,0000097745-22-000011,2021.0,FY,10-K,2022-02-24,CY2019Q4I,TMO
1038,2020-12-31,69052000000,0000097745-21-000011,2020.0,FY,10-K,2021-02-25,,TMO
1039,2020-12-31,69052000000,0000097745-22-000011,2021.0,FY,10-K,2022-02-24,,TMO
1040,2020-12-31,69052000000,0000097745-23-000008,2022.0,FY,10-K,2023-02-23,CY2020Q4I,TMO
1041,2021-12-31,95123000000,0000097745-22-000011,2021.0,FY,10-K,2022-02-24,,TMO
1042,2021-12-31,95123000000,0000097745-23-000008,2022.0,FY,10-K,2023-02-23,,TMO
1043,2021-12-31,95123000000,0000097745-24-000007,2023.0,FY,10-K,2024-02-22,CY2021Q4I,TMO
1044,2022-12-31,97154000000,0000097745-23-000008,2022.0,FY,10-K,2023-02-23,,TMO
1045,2022-12-31,97154000000,0000097745-24-000007,2023.0,FY,10-K,2024-02-22,CY2022Q4I,TMO
1046,2023-12-31,98726000000,0000097745-24-000007,2023.0,FY,10-K,2024-02-22,,TMO
1047,2017-12-31,9214424,0001707925-18-000004,2017.0,FY,10-K,2018-03-23,,LIN
1048,2017-12-31,20436000000,0001628280-19-003050,2018.0,FY,10-K,2019-03-18,CY2017Q4I,LIN
1049,2018-12-31,93386000000,0001628280-19-003050,2018.0,FY,10-K,2019-03-18,,LIN
1050,2018-12-31,93386000000,0001707925-20-000015,2019.0,FY,10-K,2020-03-02,CY2018Q4I,LIN
1051,2019-12-31,86612000000,0001707925-20-000015,2019.0,FY,10-K,2020-03-02,,LIN
1052,2019-12-31,86612000000,0001628280-21-003574,2020.0,FY,10-K,2021-03-01,CY2019Q4I,LIN
1053,2020-12-31,88229000000,0001628280-21-003574,2020.0,FY,10-K,2021-03-01,,LIN
1054,2020-12-31,88229000000,0001628280-22-004180,2021.0,FY,10-K,2022-02-28,CY2020Q4I,LIN
1055,2021-12-31,81605000000,0001628280-22-004180,2021.0,FY,10-K,2022-02-28,,LIN
1056,2021-12-31,81605000000,0001628280-23-005434,2022.0,FY,10-K,2023-02-28,CY2021Q4I,LIN
1057,2022-12-31,79658000000,0001628280-23-005434,2022.0,FY,10-K,2023-02-28,,LIN
1058,2022-12-31,79658000000,0001628280-24-007424,2023.0,FY,10-K,2024-02-28,CY2022Q4I,LIN
1059,2023-12-31,80811000000,0001628280-24-007424,2023.0,FY,10-K,2024-02-28,,LIN
1060,2009-12-31,7386017000,0001193125-11-051403,2010.0,FY,10-K,2011-03-01,CY2009Q4I,TMUS
1061,2010-12-31,7918580000,0001193125-11-051403,2010.0,FY,10-K,2011-03-01,,TMUS
1062,2010-12-31,7918580000,0001445305-12-000521,2011.0,FY,10-K,2012-02-29,CY2010Q4I,TMUS
1063,2011-12-31,9482931000,0001445305-12-000521,2011.0,FY,10-K,2012-02-29,,TMUS
1064,2011-12-31,9482931000,0001283699-13-000031,2012.0,FY,10-K,2013-03-01,CY2011Q4I,TMUS
1065,2012-12-31,10189415000,0001283699-13-000031,2012.0,FY,10-K,2013-03-01,,TMUS
1066,2012-12-31,33622000000,0001283699-14-000012,2013.0,FY,10-K,2014-02-25,CY2012Q4I,TMUS
1067,2013-12-31,49953000000,0001283699-14-000012,2013.0,FY,10-K,2014-02-25,,TMUS
1068,2013-12-31,49953000000,0001283699-15-000010,2014.0,FY,10-K,2015-02-19,CY2013Q4I,TMUS
1069,2014-12-31,56653000000,0001283699-15-000010,2014.0,FY,10-K,2015-02-19,,TMUS
1070,2014-12-31,56653000000,0001283699-16-000073,2015.0,FY,10-K,2016-02-17,CY2014Q4I,TMUS
1071,2015-12-31,62436000000,0001283699-16-000073,2015.0,FY,10-K,2016-02-17,,TMUS
1072,2015-12-31,62413000000,0001283699-17-000010,2016.0,FY,10-K,2017-02-14,,TMUS
1073,2016-12-31,65891000000,0001283699-17-000010,2016.0,FY,10-K,2017-02-14,,TMUS
1074,2016-12-31,65891000000,0001283699-18-000011,2017.0,FY,10-K,2018-02-08,,TMUS
1075,2017-12-31,70563000000,0001283699-18-000011,2017.0,FY,10-K,2018-02-08,,TMUS
1076,2017-12-31,70563000000,0001283699-19-000015,2018.0,FY,10-K,2019-02-07,CY2017Q4I,TMUS
1077,2018-12-31,72468000000,0001283699-19-000015,2018.0,FY,10-K,2019-02-07,,TMUS
1078,2018-12-31,72468000000,0001283699-20-000026,2019.0,FY,10-K,2020-02-06,CY2018Q4I,TMUS
1079,2019-12-31,86921000000,0001283699-20-000026,2019.0,FY,10-K,2020-02-06,,TMUS
1080,2019-12-31,86921000000,0001283699-21-000039,2020.0,FY,10-K,2021-02-23,CY2019Q4I,TMUS
1081,2020-12-31,200162000000,0001283699-21-000039,2020.0,FY,10-K,2021-02-23,,TMUS
1082,2020-12-31,200162000000,0001283699-22-000018,2021.0,FY,10-K,2022-02-11,CY2020Q4I,TMUS
1083,2021-12-31,206563000000,0001283699-22-000018,2021.0,FY,10-K,2022-02-11,,TMUS
1084,2021-12-31,206563000000,0001283699-23-000016,2022.0,FY,10-K,2023-02-14,CY2021Q4I,TMUS
1085,2022-12-31,211338000000,0001283699-23-000016,2022.0,FY,10-K,2023-02-14,,TMUS
1086,2022-12-31,211338000000,0001283699-24-000008,2023.0,FY,10-K,2024-02-02,CY2022Q4I,TMUS
1087,2023-12-31,207682000000,0001283699-24-000008,2023.0,FY,10-K,2024-02-02,,TMUS
1088,2008-11-28,5821598000,0000796343-10-000003,2009.0,FY,10-K,2010-01-22,CY2008Q4I,ADBE
1089,2009-11-27,7282237000,0000796343-10-000003,2009.0,FY,10-K,2010-01-22,,ADBE
1090,2009-11-27,7282237000,0000796343-11-000003,2010.0,FY,10-K,2011-01-27,CY2009Q4I,ADBE
1091,2010-12-03,8141148000,0000796343-11-000003,2010.0,FY,10-K,2011-01-27,,ADBE
1092,2010-12-03,8141148000,0000796343-12-000003,2011.0,FY,10-K,2012-01-26,CY2010Q4I,ADBE
1093,2011-12-02,8991183000,0000796343-12-000003,2011.0,FY,10-K,2012-01-26,,ADBE
1094,2011-12-02,8991183000,0000796343-13-000008,2012.0,FY,10-K,2013-01-22,CY2011Q4I,ADBE
1095,2012-11-30,9974523000,0000796343-13-000008,2012.0,FY,10-K,2013-01-22,,ADBE
1096,2012-11-30,10040229000,0000796343-14-000004,2013.0,FY,10-K,2014-01-21,CY2012Q4I,ADBE
1097,2013-11-29,10380298000,0000796343-14-000004,2013.0,FY,10-K,2014-01-21,,ADBE
1098,2013-11-29,10380298000,0000796343-15-000022,2014.0,FY,10-K,2015-01-20,CY2013Q4I,ADBE
1099,2014-11-28,10785829000,0000796343-15-000022,2014.0,FY,10-K,2015-01-20,,ADBE
1100,2014-11-28,10785829000,0000796343-16-000224,2015.0,FY,10-K,2016-01-19,CY2014Q4I,ADBE
1101,2015-11-27,11726472000,0000796343-16-000224,2015.0,FY,10-K,2016-01-19,,ADBE
1102,2015-11-27,11726472000,0000796343-17-000031,2016.0,FY,10-K,2017-01-20,CY2015Q4I,ADBE
1103,2016-12-02,12707114000,0000796343-17-000031,2016.0,FY,10-K,2017-01-20,,ADBE
1104,2016-12-02,12697246000,0000796343-18-000015,2017.0,FY,10-K,2018-01-22,CY2016Q4I,ADBE
1105,2017-12-01,14535556000,0000796343-18-000015,2017.0,FY,10-K,2018-01-22,,ADBE
1106,2017-12-01,14535556000,0000796343-19-000019,2018.0,FY,10-K,2019-01-25,CY2017Q4I,ADBE
1107,2018-11-30,18768682000,0000796343-19-000019,2018.0,FY,10-K,2019-01-25,,ADBE
1108,2018-11-30,18768682000,0000796343-20-000013,2019.0,FY,10-K,2020-01-21,CY2018Q4I,ADBE
1109,2019-11-29,20762400000,0000796343-20-000013,2019.0,FY,10-K,2020-01-21,,ADBE
1110,2019-11-29,20762000000,0000796343-21-000004,2020.0,FY,10-K,2021-01-15,CY2019Q4I,ADBE
1111,2020-11-27,24284000000,0000796343-21-000004,2020.0,FY,10-K,2021-01-15,,ADBE
1112,2020-11-27,24284000000,0000796343-22-000032,2021.0,FY,10-K,2022-01-21,CY2020Q4I,ADBE
1113,2021-12-03,27241000000,0000796343-22-000032,2021.0,FY,10-K,2022-01-21,,ADBE
1114,2021-12-03,27241000000,0000796343-23-000007,2022.0,FY,10-K,2023-01-17,CY2021Q4I,ADBE
1115,2022-12-02,27165000000,0000796343-23-000007,2022.0,FY,10-K,2023-01-17,,ADBE
1116,2022-12-02,27165000000,0000796343-24-000006,2023.0,FY,10-K,2024-01-17,CY2022Q4I,ADBE
1117,2023-12-01,29779000000,0000796343-24-000006,2023.0,FY,10-K,2024-01-17,,ADBE
1118,2008-12-31,1309639000000,0000950123-10-017877,2009.0,FY,10-K,2010-02-26,CY2008Q4I,WFC
1119,2009-12-31,1243646000000,0000950123-10-017877,2009.0,FY,10-K,2010-02-26,,WFC
1120,2009-12-31,1243646000000,0000950123-11-018541,2010.0,FY,10-K,2011-02-25,CY2009Q4I,WFC
1121,2010-12-31,1258128000000,0000950123-11-018541,2010.0,FY,10-K,2011-02-25,,WFC
1122,2010-12-31,1258128000000,0001193125-12-084528,2011.0,FY,10-K,2012-02-28,CY2010Q4I,WFC
1123,2011-12-31,1313867000000,0001193125-12-084528,2011.0,FY,10-K,2012-02-28,,WFC
1124,2011-12-31,1313867000000,0001193125-13-078820,2012.0,FY,10-K,2013-02-27,CY2011Q4I,WFC
1125,2012-12-31,1422968000000,0001193125-13-078820,2012.0,FY,10-K,2013-02-27,,WFC
1126,2012-12-31,1422968000000,0000072971-14-000337,2013.0,FY,10-K,2014-02-26,CY2012Q4I,WFC
1127,2013-12-31,1527015000000,0000072971-14-000337,2013.0,FY,10-K,2014-02-26,,WFC
1128,2013-12-31,1523502000000,0000072971-15-000449,2014.0,FY,10-K,2015-02-25,CY2013Q4I,WFC
1129,2014-12-31,1687155000000,0000072971-15-000449,2014.0,FY,10-K,2015-02-25,,WFC
1130,2014-12-31,1687155000000,0000072971-16-001045,2015.0,FY,10-K,2016-02-24,CY2014Q4I,WFC
1131,2015-12-31,1787632000000,0000072971-16-001045,2015.0,FY,10-K,2016-02-24,,WFC
1132,2015-12-31,1787632000000,0000072971-17-000278,2016.0,FY,10-K,2017-03-01,CY2015Q4I,WFC
1133,2016-12-31,1930115000000,0000072971-17-000278,2016.0,FY,10-K,2017-03-01,,WFC
1134,2016-12-31,1930115000000,0000072971-18-000272,2017.0,FY,10-K,2018-03-01,,WFC
1135,2017-12-31,1951757000000,0000072971-18-000272,2017.0,FY,10-K,2018-03-01,,WFC
1136,2017-12-31,1951757000000,0000072971-19-000227,2018.0,FY,10-K,2019-02-27,CY2017Q4I,WFC
1137,2018-12-31,1895883000000,0000072971-19-000227,2018.0,FY,10-K,2019-02-27,,WFC
1138,2018-12-31,1895883000000,0000072971-20-000217,2019.0,FY,10-K,2020-02-27,CY2018Q4I,WFC
1139,2019-12-31,1927555000000,0000072971-20-000217,2019.0,FY,10-K,2020-02-27,,WFC
1140,2019-12-31,1927555000000,0000072971-21-000197,2020.0,FY,10-K,2021-02-23,CY2019Q4I,WFC
1141,2020-12-31,1955163000000,0000072971-21-000197,2020.0,FY,10-K,2021-02-23,,WFC
1142,2020-12-31,1952911000000,0000072971-22-000096,2021.0,FY,10-K,2022-02-22,CY2020Q4I,WFC
1143,2021-12-31,1948068000000,0000072971-22-000096,2021.0,FY,10-K,2022-02-22,,WFC
1144,2021-12-31,1948068000000,0000072971-23-000071,2022.0,FY,10-K,2023-02-21,CY2021Q4I,WFC
1145,2022-12-31,1881016000000,0000072971-23-000071,2022.0,FY,10-K,2023-02-21,,WFC
1146,2022-12-31,1881020000000,0000072971-24-000064,2023.0,FY,10-K,2024-02-20,CY2022Q4I,WFC
1147,2023-12-31,1932468000000,0000072971-24-000064,2023.0,FY,10-K,2024-02-20,,WFC
1148,2008-10-26,11006318000,0000950123-09-070205,2009.0,FY,10-K,2009-12-11,,AMAT
1149,2008-10-26,11006318000,0000950123-10-112754,2010.0,FY,10-K,2010-12-10,CY2008Q3I,AMAT
1150,2009-10-25,9574243000,0000950123-09-070205,2009.0,FY,10-K,2009-12-11,,AMAT
1151,2009-10-25,9574243000,0000950123-10-112754,2010.0,FY,10-K,2010-12-10,,AMAT
1152,2009-10-25,9574000000,0001193125-11-332050,2011.0,FY,10-K,2011-12-06,CY2009Q3I,AMAT
1153,2010-10-31,10943345000,0000950123-10-112754,2010.0,FY,10-K,2010-12-10,,AMAT
1154,2010-10-31,10943000000,0001193125-11-332050,2011.0,FY,10-K,2011-12-06,CY2010Q3I,AMAT
1155,2011-10-30,13861000000,0001193125-11-332050,2011.0,FY,10-K,2011-12-06,,AMAT
1156,2011-10-30,13861000000,0000006951-12-000018,2012.0,FY,10-K,2012-12-05,CY2011Q3I,AMAT
1157,2012-10-28,12102000000,0000006951-12-000018,2012.0,FY,10-K,2012-12-05,,AMAT
1158,2012-10-28,12102000000,0000006951-13-000044,2013.0,FY,10-K,2013-12-04,CY2012Q3I,AMAT
1159,2013-10-27,12043000000,0000006951-13-000044,2013.0,FY,10-K,2013-12-04,,AMAT
1160,2013-10-27,12043000000,0000006951-14-000037,2014.0,FY,10-K,2014-12-17,CY2013Q3I,AMAT
1161,2014-10-26,13174000000,0000006951-14-000037,2014.0,FY,10-K,2014-12-17,,AMAT
1162,2014-10-26,13174000000,0000006951-15-000034,2015.0,FY,10-K,2015-12-09,CY2014Q3I,AMAT
1163,2015-10-25,15308000000,0000006951-15-000034,2015.0,FY,10-K,2015-12-09,,AMAT
1164,2015-10-25,15308000000,0000006951-16-000068,2016.0,FY,10-K,2016-12-15,CY2015Q3I,AMAT
1165,2016-10-30,14588000000,0000006951-16-000068,2016.0,FY,10-K,2016-12-15,,AMAT
1166,2016-10-30,14570000000,0000006951-17-000038,2017.0,FY,10-K,2017-12-15,CY2016Q3I,AMAT
1167,2017-10-29,19419000000,0000006951-17-000038,2017.0,FY,10-K,2017-12-15,,AMAT
1168,2017-10-29,19419000000,0000006951-18-000041,2018.0,FY,10-K,2018-12-13,CY2017Q3I,AMAT
1169,2018-10-28,17773000000,0000006951-18-000041,2018.0,FY,10-K,2018-12-13,,AMAT
1170,2018-10-28,17633000000,0000006951-19-000046,2019.0,FY,10-K,2019-12-13,CY2018Q3I,AMAT
1171,2019-10-27,19024000000,0000006951-19-000046,2019.0,FY,10-K,2019-12-13,,AMAT
1172,2019-10-27,19024000000,0000006951-20-000048,2020.0,FY,10-K,2020-12-11,CY2019Q3I,AMAT
1173,2020-10-25,22353000000,0000006951-20-000048,2020.0,FY,10-K,2020-12-11,,AMAT
1174,2020-10-25,22353000000,0000006951-21-000043,2021.0,FY,10-K,2021-12-17,CY2020Q3I,AMAT
1175,2021-10-31,25825000000,0000006951-21-000043,2021.0,FY,10-K,2021-12-17,,AMAT
1176,2021-10-31,25825000000,0000006951-22-000043,2022.0,FY,10-K,2022-12-16,CY2021Q3I,AMAT
1177,2022-10-30,26726000000,0000006951-22-000043,2022.0,FY,10-K,2022-12-16,,AMAT
1178,2022-10-30,26726000000,0000006951-23-000041,2023.0,FY,10-K,2023-12-15,CY2022Q3I,AMAT
1179,2023-10-29,30729000000,0000006951-23-000041,2023.0,FY,10-K,2023-12-15,,AMAT
1180,2008-12-31,17490128000,0001193125-10-038977,2009.0,FY,10-K,2010-02-24,,DHR
1181,2008-12-31,17490100000,0001193125-11-044412,2010.0,FY,10-K,2011-02-24,,DHR
1182,2009-12-31,19595420000,0001193125-10-038977,2009.0,FY,10-K,2010-02-24,,DHR
1183,2009-12-31,19595420000,0001193125-11-044412,2010.0,FY,10-K,2011-02-24,,DHR
